,hedge_ratio,spread,zscore,position,strategy_return
2022-11-02,0.9622672921729564,0.14601244912119604,1.2657242218961082,0.0,-0.0
2022-11-03,0.9236426114039172,0.3517407217215247,1.993689285967629,0.0,0.0
2022-11-04,0.9273158985309515,0.3345947977275898,1.889411497860066,0.0,0.0
2022-11-07,0.8911260894920824,0.5222044463268709,2.4381077523727455,-1.0,0.0
2022-11-08,0.8894814247129484,0.5039189462336431,2.2342583110356595,-1.0,0.025994150363501257
2022-11-09,0.8900573011410932,0.5037130119572417,2.113774300107316,-1.0,-0.0025558208038432137
2022-11-10,0.885156258503233,0.5465760139584024,2.131941373323326,-1.0,-0.01903379895366575
2022-11-11,0.8849991076312735,0.5094965201945634,1.930511516691205,-1.0,0.03691981850010611
2022-11-14,0.923386276606219,0.3283463701977789,1.3512219360052002,-1.0,-0.0018780388281939126
2022-11-15,0.9602084110253613,0.1522984146424955,0.8151452064027169,-1.0,0.0005867322429679242
2022-11-16,0.9987665169360246,-0.04422523562293801,0.23596546818794936,0.0,0.012962562698087245
2022-11-17,1.018530557446777,-0.11668584155706796,0.0217201670141346,0.0,0.0
2022-11-18,1.0114414598291264,-0.08273172069472157,0.11742892775207706,0.0,0.0
2022-11-21,0.9970767856135064,0.014881441367695203,0.40117418354024686,0.0,0.0
2022-11-22,0.9954156691990624,0.03552878946351612,0.45870377955992675,0.0,0.0
2022-11-23,0.9571809307559597,0.2370310893568197,1.0200278905474134,0.0,0.0
2022-11-24,0.9543761971430733,0.2069374392480432,0.909441501779102,0.0,-0.0
2022-11-25,0.944136813980509,0.2485010218539081,0.9970020354147625,0.0,-0.0
2022-11-28,0.9381796882599253,0.27951967985584414,1.0507856865593457,0.0,0.0
2022-11-29,0.9248644318773284,0.31135005262668525,1.1064235848477877,0.0,-0.0
2022-11-30,0.9002045477114942,0.4378428973109765,1.4269807270936636,0.0,0.0
2022-12-01,0.8321601034724093,0.7987649466427822,2.3316621746892783,-1.0,0.0
2022-12-02,0.8330035906006015,0.7968759611372951,2.2038497167929227,-1.0,-0.0021848171342502744
2022-12-05,0.8459965817024919,0.709233791564083,1.8737470064593118,-1.0,0.024854133689642795
2022-12-06,0.795009148385874,0.9760568440066697,2.4302807200124468,-1.0,-0.019893268801428145
2022-12-07,0.7925140726072866,0.9896466236495907,2.3368823630888027,-1.0,-0.0015438502235318279
2022-12-08,0.8192270676771937,0.9021718503342209,2.0458761487412627,-1.0,-0.04251086141614992
2022-12-09,0.8995441008313954,0.4790536788553936,0.953245627522768,-1.0,0.034180978835528494
2022-12-12,1.0041409104683197,-0.02719261749481383,-0.35261098602176255,0.0,0.0005821450634791482
2022-12-13,1.102844900073495,-0.5224907145836912,-1.5903385021660956,0.0,-0.0
2022-12-14,1.126347159460322,-0.6254498915013622,-1.7702666677249608,0.0,0.0
2022-12-15,1.1123106755495908,-0.5258795130912848,-1.4667889757537833,0.0,0.0
2022-12-16,1.1327368089993934,-0.6354313672729184,-1.6596222913926983,0.0,-0.0
2022-12-19,1.1579291231221684,-0.7227150862387193,-1.7852867633772942,0.0,0.0
2022-12-20,1.2241275082734513,-1.0452200326436536,-2.3708193604118826,1.0,-0.0
2022-12-21,1.281761896659847,-1.3699725882823834,-2.8216329696312066,1.0,-0.044392658793211935
2022-12-22,1.2799994926040408,-1.3920373711753582,-2.6510466294007906,1.0,-0.030414019118403218
2022-12-23,1.236315550516792,-1.2218215098626288,-2.197763366981366,1.0,-0.04193791008678055
2022-12-26,1.1270397387085196,-0.6603380076768071,-1.1379762576583419,1.0,0.028350005691835038
2022-12-27,1.0963281033202013,-0.5326851951707257,-0.888243720250163,1.0,-0.02110014698929795
2022-12-28,1.025733185117461,-0.18443931040243733,-0.2579274587335699,0.0,0.005731642189832685
2022-12-29,0.9720126358723614,0.08676788276832159,0.2283759393246256,0.0,0.0
2022-12-30,0.9326118676744832,0.2872058254497354,0.5831813853151651,0.0,0.0
2023-01-02,0.9327234512409066,0.2917812359407437,0.5824020879985128,0.0,0.0
2023-01-03,0.9432823697095356,0.21963504541059464,0.4431653910721003,0.0,-0.0
2023-01-04,0.9475535954295183,0.2261593194447924,0.44218980088315984,0.0,0.0
2023-01-05,0.9769719627132747,0.07835589882622607,0.1665683144659233,0.0,-0.0
2023-01-06,0.9791009326985372,0.039361787689345284,0.08110823360156322,0.0,-0.0
2023-01-09,0.9702271408019403,0.0926192612288439,0.15761812838585648,0.0,0.0
2023-01-10,0.9656866436020337,0.15478730713247568,0.25077883081436525,0.0,0.0
2023-01-11,0.9628712873369886,0.16402283950351748,0.24961486941003794,0.0,-0.0
2023-01-12,0.9553193835366806,0.2015656863669406,0.2994536133997569,0.0,0.0
2023-01-13,0.9527085257597583,0.19456033425503705,0.268392633034649,0.0,-0.0
2023-01-16,0.9579264761732456,0.15933838350730856,0.1836774960457871,0.0,-0.0
2023-01-17,0.9680903755174167,0.12020305002386245,0.09672546493400942,0.0,0.0
2023-01-18,0.9786117400843606,0.07121493945115986,0.002670437422881849,0.0,0.0
2023-01-19,0.9964420452995607,0.03503467732252208,-0.0667267845517958,0.0,0.0
2023-01-20,0.9884207684598328,0.06329784612239564,-0.014287037036926591,0.0,-0.0
2023-01-23,0.9898841035991237,0.046891579736692,-0.04524578164154735,0.0,-0.0
2023-01-24,0.9818256060284084,0.08254082202404689,0.023008986117229492,0.0,-0.0
2023-01-25,0.963211756778908,0.1324638266568261,0.11862432365800589,0.0,-0.0
2023-01-26,0.9769973681574967,0.05305704383088017,-0.023339800617477285,0.0,-0.0
2023-01-27,0.9986674525468807,-0.048897187582373824,-0.20638957041958536,0.0,0.0
2023-01-30,1.0114699144445665,-0.09504993393699035,-0.27677488150625773,0.0,0.0
2023-01-31,1.029248695963054,-0.14828281241235608,-0.36040038088398363,0.0,0.0
2023-02-01,1.0217986697855037,-0.11404506710965467,-0.2758764519976641,0.0,-0.0
2023-02-02,1.0159002421407928,-0.06597200274346537,-0.16363503455111286,0.0,0.0
2023-02-03,1.0217316472878888,-0.11879299921173914,-0.24882800686197726,0.0,-0.0
2023-02-06,1.0005540795768089,-0.011429378959882719,-0.024881539644354068,0.0,0.0
2023-02-07,0.974151265118139,0.08433651974829015,0.16794969254209272,0.0,-0.0
2023-02-08,0.9630718388556222,0.10648770296512744,0.20697256125896327,0.0,-0.0
2023-02-09,0.9325545174382761,0.2583640664348055,0.49589071333963597,0.0,0.0
2023-02-10,0.9177638512992491,0.38595463380392303,0.7306329408562409,0.0,0.0
2023-02-13,0.9110797992246236,0.43640007276386594,0.8118542159121164,0.0,0.0
2023-02-14,0.907675213962533,0.45080120370826293,0.821742708895268,0.0,-0.0
2023-02-15,0.9115234365512153,0.4371388069844713,0.7854143279647788,0.0,0.0
2023-02-16,0.9155246866144817,0.3840107556115573,0.6742179239404367,0.0,-0.0
2023-02-17,0.9191796381283871,0.38087008113348997,0.6622880157161225,0.0,0.0
2023-02-20,0.9101888554021437,0.43868833215704406,0.7666746186888973,0.0,0.0
2023-02-21,0.8901260931130149,0.535006823515574,0.9404165978546901,0.0,0.0
2023-02-22,0.8805549590773453,0.5647338015165593,0.989880836789079,0.0,-0.0
2023-02-23,0.8978759854331771,0.48605495755244466,0.8593169533835409,0.0,0.0
2023-02-24,0.9104318709235303,0.436095783221341,0.7846809045266365,0.0,0.0
2023-02-27,0.9307807531135615,0.3212964761739263,0.5792073871735741,0.0,-0.0
2023-02-28,0.9484494087802608,0.24341149468444634,0.46220166441578775,0.0,0.0
2023-03-01,0.9723939851866472,0.12182049837948927,0.2515721543273446,0.0,-0.0
2023-03-02,0.9833515463938224,0.10716787579566045,0.25661482953996484,0.0,0.0
2023-03-03,1.036169225649242,-0.18584964612570953,-0.3632173034500079,0.0,-0.0
2023-03-06,1.0433236569691968,-0.2408696580724916,-0.47583339029075467,0.0,-0.0
2023-03-07,1.0349659907319833,-0.23679556724932738,-0.481403104624939,0.0,-0.0
2023-03-08,0.9976199695664228,-0.04021414686473168,-0.06752432851493065,0.0,0.0
2023-03-09,0.9702268355511365,0.12265207961026636,0.27864859608953885,0.0,0.0
2023-03-10,0.968972290713745,0.11228666001729071,0.2306867465346827,0.0,-0.0
2023-03-13,0.9454766158921575,0.2419973208692756,0.5064802655863578,0.0,0.0
2023-03-14,0.9326947981497089,0.2898595366224406,0.6004265520317709,0.0,-0.0
2023-03-15,0.9131724413623225,0.38125017588403676,0.852069843410155,0.0,-0.0
2023-03-16,0.898615515124244,0.4740902531723332,1.211843697122139,0.0,0.0
2023-03-17,0.906090050261485,0.4634495049014822,1.3148205117063465,0.0,0.0
2023-03-20,0.9395522417355406,0.297720217823386,0.6356452314060145,0.0,-0.0
2023-03-21,0.9581268894784112,0.20798924128749086,0.19555798618452505,0.0,0.0
2023-03-22,0.9769986343745246,0.07808075138250459,-0.47253956661239244,0.0,-0.0
2023-03-23,0.972322830599323,0.11221541695245829,-0.30385103072294406,0.0,0.0
2023-03-24,0.9728552578292026,0.09342987489376586,-0.38247117427073196,0.0,-0.0
2023-03-27,0.9644546315131453,0.16855800471911753,0.005236865621466606,0.0,0.0
2023-03-28,0.9713938453499139,0.10814784017189982,-0.2897972816934765,0.0,-0.0
2023-03-29,0.9660986743836408,0.15013344852661437,-0.07190890218593426,0.0,0.0
2023-03-30,0.9681748210293422,0.1568465590246957,-0.044725615888045495,0.0,0.0
2023-03-31,0.9776128897471162,0.12014878557003783,-0.23759757551363064,0.0,0.0
2023-04-03,0.9875570382265539,0.10375955028122252,-0.32167529309422577,0.0,0.0
2023-04-04,1.0035750488929915,-0.01670577504568893,-0.9111264826410885,0.0,-0.0
2023-04-05,1.0119823883826586,-0.02193399431667231,-0.9151605001190112,0.0,0.0
2023-04-06,1.0284666474431,-0.13484799239105438,-1.426012647279563,0.0,-0.0
2023-04-07,1.036070837487203,-0.17815473916486457,-1.5738834624665015,0.0,-0.0
2023-04-10,1.0363386304746194,-0.1523495739119003,-1.4006830072596896,0.0,0.0
2023-04-11,1.0394665832621601,-0.1824794773453462,-1.489959669475086,0.0,-0.0
2023-04-12,1.0427046156440778,-0.18820710189234546,-1.4696011609216793,0.0,0.0
2023-04-13,1.045595978990982,-0.20324198925263204,-1.4930920914314527,0.0,-0.0
2023-04-14,1.0671933359636636,-0.34350109542637064,-2.016524888887544,1.0,-0.0
2023-04-17,1.0778026022167193,-0.4270608031427807,-2.24121082604901,1.0,-0.031288250692850045
2023-04-18,1.0746103130381721,-0.39658769090571955,-2.0091424691305595,1.0,0.014584373466467324
2023-04-19,1.0779866602708381,-0.4377966203585535,-2.056204534989339,1.0,-0.025017777840059117
2023-04-20,1.046214780759007,-0.31759741763220717,-1.5398457524278473,1.0,-0.03757773014819138
2023-04-21,0.9891650220726963,0.020444086584737065,-0.2756237724348866,0.0,0.05365047330221712
2023-04-24,0.9636508996413801,0.13373928109419886,0.136692054590394,0.0,-0.0
2023-04-25,0.9379552494283279,0.24534624745920475,0.5360913073393874,0.0,-0.0
2023-04-26,0.9202538913414773,0.38252209377875346,1.022125938007257,0.0,0.0
2023-04-27,0.9222844042919598,0.3728084173347712,0.953913410815669,0.0,0.0
2023-04-28,0.9356181743480123,0.297407259319872,0.6457996403362558,0.0,-0.0
2023-05-01,0.9318611834499609,0.28603262476779445,0.5836931897576192,0.0,-0.0
2023-05-02,0.9177563010936783,0.38321026605558917,0.9254826646787633,0.0,0.0
2023-05-03,0.8933821467884938,0.5298070733646858,1.4237110832866848,0.0,0.0
2023-05-04,0.866514413091501,0.6291631165478515,1.7240153258675792,0.0,-0.0
2023-05-05,0.8257318186750109,0.8327927654483425,2.3278583992574493,-1.0,0.0
2023-05-08,0.8135406571407908,0.9475314830684747,2.55791695785873,-1.0,-0.05570988391495547
2023-05-09,0.8378200532317759,0.7837148734297994,1.9515524758616025,-1.0,0.04120735483307708
2023-05-10,0.841561089883974,0.7753580638197652,1.8607240033560417,-1.0,-0.010090905077408868
2023-05-11,0.8526930802029998,0.7135047488816726,1.6193598712142614,-1.0,0.00668946326462147
2023-05-12,0.8320186143080347,0.8014051582879675,1.8178460940878276,-1.0,0.014048410747641203
2023-05-15,0.8122364381935927,0.8932572226246229,2.004766090729883,-1.0,0.005738609804394433
2023-05-16,0.8099529055640337,0.9168017513418221,1.9986396674527023,-1.0,-0.01253676860936891
2023-05-17,0.8111805705045286,0.9477379878123786,2.0118517524996893,-1.0,-0.036549438894554455
2023-05-18,0.7784261563781955,1.105578527775012,2.3114996265237058,-1.0,0.0033593199987777406
2023-05-19,0.7681920502180185,1.1267746770166944,2.2396277394472537,-1.0,0.029112494676787212
2023-05-22,0.7669738606281641,1.1443558039945896,2.1580620889934288,-1.0,-0.011795751628541455
2023-05-23,0.7650057228889571,1.1531517050009548,2.0627114407008427,-1.0,0.0010107026184580624
2023-05-24,0.7749255811598706,1.109533992634069,1.8668545433540984,-1.0,-0.00580711615040101
2023-05-25,0.7869049360080339,1.0458191800010308,1.6508299076835675,-1.0,0.004034368669173172
2023-05-26,0.8133294723987672,0.9118511486529535,1.3099623260376425,-1.0,0.002776906693389836
2023-05-29,0.8212253149173563,0.871739932301753,1.1826080798664864,-1.0,0.0008042486493892356
2023-05-30,0.808091115806008,0.9102679716654993,1.2251934279529617,-1.0,0.02681134585345035
2023-05-31,0.7229531080069898,1.34687392780166,2.0605843897626834,-1.0,-0.011065069687257406
2023-06-01,0.674421500999312,1.6000317997984843,2.4177205832588076,-1.0,-0.011381462970288025
2023-06-02,0.6449124951252463,1.7266701205752653,2.482099753006084,-1.0,0.020128888206327054
2023-06-05,0.5970103286957217,1.981129782268181,2.7219929831205336,-1.0,-0.016429387668390263
2023-06-06,0.5557862033469775,2.216870980902215,2.8607507154676117,-1.0,-0.030401095046439414
2023-06-07,0.5566136116336757,2.215794702485739,2.6356491317652426,-1.0,-0.0030488735985012977
2023-06-08,0.5682044069184503,2.161528526614895,2.382244117723605,-1.0,-0.0036948542680304546
2023-06-09,0.6051364198077844,1.985880565840438,2.0124650457011994,-1.0,-0.009461639987078541
2023-06-12,0.6709933559852718,1.6479083388767743,1.4741889334133667,-1.0,0.007187409625315217
2023-06-13,0.7226173915482899,1.4306222637668817,1.1328077660575189,-1.0,-0.042824410288271275
